Pt45,3385140.287,824924.905,21.208,Auto,10,0.008,0.009,25,1.726,2025/12/19,8:52:11,0,0,1.893,1,797.514,796.243,2,3,Pt45,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt46,3385137.147,824925.726,21.199,Auto,10,0.008,0.009,25,1.726,2025/12/19,8:52:12,0,0,1.893,1,800.403,799.136,2,3,Pt46,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt47,3385134.142,824926.526,21.135,Auto,10,0.007,0.008,25,1.545,2025/12/19,8:52:13,0,0,1.893,1,803.169,801.903,1,3,Pt47,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt48,3385131.09,824927.349,21.229,Auto,10,0.008,0.009,25,1.545,2025/12/19,8:52:14,0,0,1.893,1,805.97,804.714,2,3,Pt48,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt49,3385127.805,824928.235,21.167,Auto,10,0.008,0.009,27,1.714,2025/12/19,8:52:15,0,0,1.893,1,808.997,807.742,2,3,Pt49,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt50,3385124.003,824929.329,21.129,Auto,10,0.008,0.009,27,1.396,2025/12/19,8:52:16,0,0,1.893,1,812.489,811.237,2,3,Pt50,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt51,3385119.689,824930.629,21.23,Auto,10,0.008,0.008,27,1.403,2025/12/19,8:52:17,0,0,1.893,1,816.436,815.195,2,3,Pt51,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt52,3385114.97,824932.038,21.206,Auto,10,0.007,0.008,27,1.403,2025/12/19,8:52:18,0,0,1.893,1,820.769,819.534,2,3,Pt52,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt53,3385110.086,824933.482,21.158,Auto,10,0.007,0.008,27,1.403,2025/12/19,8:52:19,0,0,1.893,1,825.266,824.035,2,3,Pt53,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt54,3385105.308,824934.839,21.077,Auto,10,0.008,0.009,28,1.465,2025/12/19,8:52:20,0,0,1.893,1,829.685,828.456,2,3,Pt54,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt55,3385100.308,824936.212,21.065,Auto,10,0.009,0.009,28,1.385,2025/12/19,8:52:21,0,0,1.893,1,834.32,833.097,2,3,Pt55,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt56,3385095.164,824937.642,21.138,Auto,10,0.007,0.008,28,1.385,2025/12/19,8:52:22,0,0,1.893,1,839.087,837.875,1,3,Pt56,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt57,3385090.208,824939.048,21.142,Auto,10,0.008,0.008,28,1.385,2025/12/19,8:52:23,0,0,1.893,1,843.685,842.48,1,3,Pt57,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt58,3385085.352,824940.399,21.121,Auto,10,0.007,0.008,28,1.385,2025/12/19,8:52:24,0,0,1.893,1,848.202,847.002,2,3,Pt58,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt59,3385080.57,824941.698,21.096,Auto,10,0.006,0.007,29,1.385,2025/12/19,8:52:25,0,0,1.893,1,852.663,851.468,2,3,Pt59,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt60,3385075.679,824942.992,21.157,Auto,10,0.007,0.008,29,1.385,2025/12/19,8:52:26,0,0,1.893,1,857.232,856.047,2,3,Pt60,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt61,3385070.421,824944.439,21.169,Auto,10,0.009,0.01,29,1.38,2025/12/19,8:52:27,0,0,1.893,1,862.144,860.966,2,3,Pt61,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt62,3385064.749,824946.003,21.152,Auto,10,0.007,0.008,29,1.374,2025/12/19,8:52:28,0,0,1.893,1,867.45,866.278,2,3,Pt62,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt63,3385058.85,824947.621,21.16,Auto,10,0.007,0.008,29,1.374,2025/12/19,8:52:29,0,0,1.893,1,872.976,871.812,2,3,Pt63,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt64,3385053.125,824949.119,21.075,Auto,10,0.006,0.007,30,1.379,2025/12/19,8:52:30,0,0,1.893,1,878.365,877.203,2,3,Pt64,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt65,3385047.278,824950.625,21.003,Auto,10,0.008,0.009,30,1.459,2025/12/19,8:52:31,0,0,1.893,1,883.878,882.719,1,3,Pt65,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt66,3385041.177,824952.162,20.983,Auto,10,0.008,0.009,30,1.593,2025/12/19,8:52:32,0,0,1.893,1,889.64,888.488,1,3,Pt66,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt67,3385035.124,824953.584,20.906,Auto,10,0.007,0.008,30,1.459,2025/12/19,8:52:33,0,0,1.893,1,895.383,894.235,2,3,Pt67,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt68,3385029.478,824954.794,20.887,Auto,10,0.009,0.009,30,1.536,2025/12/19,8:52:34,0,0,1.893,1,900.761,899.619,2,3,Pt68,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt69,3385024.228,824955.796,20.895,Auto,10,0.006,0.007,29,1.459,2025/12/19,8:52:35,0,0,1.893,1,905.785,904.649,2,3,Pt69,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt70,3385019.39,824956.667,20.827,Auto,10,0.007,0.008,29,1.536,2025/12/19,8:52:36,0,0,1.893,1,910.429,909.296,2,3,Pt70,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt71,3385014.521,824957.532,20.812,Auto,10,0.007,0.007,29,1.195,2025/12/19,8:52:37,0,0,1.893,1,915.104,913.976,2,3,Pt71,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt72,3385009.351,824958.375,20.861,Auto,10,0.007,0.008,29,1.195,2025/12/19,8:52:38,0,0,1.893,1,920.08,918.96,2,3,Pt72,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt73,3385004.367,824959.092,20.802,Auto,10,0.007,0.007,29,1.195,2025/12/19,8:52:39,0,0,1.893,1,924.9,923.783,2,3,Pt73,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt74,3384999.714,824959.762,20.753,Auto,10,0.008,0.009,29,1.195,2025/12/19,8:52:40,0,0,1.893,1,929.4,928.286,1,3,Pt74,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt75,3384995.465,824960.449,20.851,Auto,10,0.01,0.011,29,1.195,2025/12/19,8:52:41,0,0,1.893,1,933.494,932.389,1,3,Pt75,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt76,3384991.395,824961.277,20.756,Auto,10,0.008,0.008,29,1.21,2025/12/19,8:52:42,0,0,1.893,1,937.402,936.297,2,3,Pt76,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt77,3384970.706,824967.698,20.882,Auto,10,0.007,0.007,27,1.213,2025/12/19,8:52:46,0,0,1.893,1,956.972,955.895,2,3,Pt77,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt78,3384964.374,824969.754,20.895,Auto,10,0.008,0.009,27,1.203,2025/12/19,8:52:47,0,0,1.893,1,962.968,961.899,2,3,Pt78,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt79,3384957.328,824972.096,20.982,Auto,10,0.006,0.007,27,1.304,2025/12/19,8:52:48,0,0,1.893,1,969.641,968.583,2,3,Pt79,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt80,3384950.51,824974.373,21.059,Auto,10,0.01,0.01,27,1.287,2025/12/19,8:52:49,0,0,1.893,1,976.107,975.06,1,3,Pt80,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt81,3384944.287,824976.448,21.259,Auto,10,0.007,0.008,27,1.621,2025/12/19,8:52:50,0,0,1.893,1,982.011,980.979,1,3,Pt81,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt82,3384938.839,824978.29,21.391,Auto,10,0.008,0.008,27,1.56,2025/12/19,8:52:51,0,0,1.893,1,987.187,986.167,2,3,Pt82,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt83,3384934.322,824979.8,21.606,Auto,10,0.006,0.007,27,1.538,2025/12/19,8:52:52,0,0,1.893,1,991.48,990.473,2,3,Pt83,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt84,3384930.565,824981.062,21.71,Auto,10,0.009,0.009,27,1.272,2025/12/19,8:52:53,0,0,1.893,1,995.057,994.059,2,3,Pt84,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt85,3384927.612,824982.115,21.827,Auto,10,0.007,0.007,27,1.256,2025/12/19,8:52:54,0,0,1.893,1,997.861,996.871,2,3,Pt85,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt86,3384925.071,824983.054,22.114,Auto,10,0.008,0.009,27,1.256,2025/12/19,8:52:55,0,0,1.893,1,1000.265,999.29,2,3,Pt86,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt87,3384922.785,824983.714,22.081,Auto,10,0.01,0.012,27,1.684,2025/12/19,8:52:56,0,0,1.893,1,1002.461,1001.487,2,3,Pt87,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt88,3384920.768,824984.376,22.169,Auto,10,0.011,0.013,27,1.668,2025/12/19,8:52:57,0,0,1.893,1,1004.386,1003.417,2,3,Pt88,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
